Rating,Waktu,Teks_Mentah
5,2 tahun lalu,"Sejuk, luas enak buat piknik2 camping 👍👍👍 …"
5,2 tahun lalu,"Tempat yg cocok untuk family camp. Toilet ada, so so lah ya, dibilang jelek ngga, dibilang bagus juga ngga.  Wajib bawa baju tebal dan hangat. Ada kolam renangnya juga untuk yang bernyali berenang dingin-dingin.  Cocok juga untuk kaum yang doyan selfa-selfi dan eksis di instagram."
5,2 tahun lalu,"Salah satu tempat destinasi wisata di lereng merapi bagian timur perbatasan dgn klaten. Lahan parkir luas, ada camping ground, kolam renang, gazebo, pendopo limasan, mushola, toilet, wifi, dan persewaan tenda untuk yg camping. Warung makan jg menjual makanan dgn harga terjangkau dan bersedia mengantar k gazebo Tiket masuk dewasa 10k, anak2 5k, parkir 5k, camping 15k Menyewakan tempat menginap 500k/night dgn bangunan yg unik dr kayu Recommended untuk orang tua yg ingin mengajak putra putrinya untuk mendapatkan pengalaman dgn camping bersama"
5,Diedit 2 tahun lalu,Tempat yg bagus untuk r3hat & menikmati alam.  Subhanallah mantap banget ciptaan Allah SWT
5,2 tahun lalu,Sangat menarik di pagi hari jika tidak berkabut dan mendung
5,Diedit 5 bulan lalu,Tempat langganan utk camping bersama keluarga.. tempatnya luas.. bersih.. fasilitas lengkap
5,3 bulan lalu,Camping di sini serasa dkt dengan gunung Merapi..view nya luar biasa dan tiket murah dan fasilitas komplit
3,5 bulan lalu,"View dan suasana tempatnya nyaman, sayangnya ada beberapa sarana yg rusak dan waktu itu sepi, bahkan gaada penjual makanan:' Cocok untuk kumpul keluarga"
5,2 tahun lalu,"Sejuk, area camping bersih. Ada villa yg bisa disewa kalau gak mau pakai tenda. Area pendopo juga ada yang tertutup. Kalo lapar gak susah cari makan karena ada beberapa ""warung"" di area Teras …"
5,2 tahun lalu,"Tempat yg syahdu, dingin, bisa liat merapi dari dekat. Warung makanan lengkap harga sangat terjangkau. Toilet ada tapi butuh perhatian lebih. Ada kolam renang buat anak main mantab..."
5,7 bulan lalu,Bengkel ini amanah
5,setahun lalu,"Lumayan nyaman, tenang, cocok buat keluarga"
3,2 bulan lalu,Tempatnya bagus viewnya keren..cuma sarana pendukungnya mesti diperbaiki dan ditingkatkan..terutama soal kamar mandi/wc.airnya tdk sampai ke lokasi bawah camp area. Masih perlu banyak perbaikan dan perawatan. Semoga kedepan lebih baik lagi..jadi makin meriah yg datang buat ngecamp🙏🙏 …
4,2 tahun lalu,"Akan balik lagi ke Teras Merapi .... Aman nyaman bersih, walau pd saat saya datang ini lagi musim panas dan sedikit berdebu.... 🙏 …"
5,2 tahun lalu,Tempat dan pemandangan bagus
5,setahun lalu,Direkomendasikan untuk pemula yang akan berkemah.
5,setahun lalu,"pengalaman camping yang mantap.. saya ngambil paket glamping C fasilitasnya bagus dan suasana bagus, namun sayang puncak merapinya tidak kelihatan karena tertutup awan mendung"
5,Diedit setahun lalu,Cantik dan ademmm Ada camping ground dilokasi dengan view yang sangat cantik.. Biaya masuk 11.000/2 orang+parkir motor. …
4,2 bulan lalu,"teras merapi termasuk pilihan lokasi camping yang bagus. banyak tempat lapang untuk acara kelompok maupun acara keluarga, terdapat aula dan gazebo gazebo. …"
5,2 tahun lalu,"Pemandangan indah, sejuk"
5,setahun lalu,"Tempat camping keluarga, klo ga punya peralatan cukup bawa badan saja, karena disana menyewakan alat alat yg lengkap.  Kamar mandi, penerangan, gazebo dan bahkan penerangan lengkap"
3,Diedit 7 bulan lalu,Seperti kurang terawat. Mungkin karena sepi ya?? Tidak ada wisata pendukung disini.. Hanya cocok untuk berkemah
4,2 tahun lalu,Malam sabtu minggu rame asuk buat camping bareng keluarga
5,2 tahun lalu,Menyenangkan untuk camping keluarga.
5,8 bulan lalu,Lokasi campingnya lumayan bagus dg view Gunung Merapi
5,setahun lalu,Sangat keren klo g ada kabut yg nutupin gunung
4,setahun lalu,"Ada beberapa spot untuk camping.. Tinggal pilih. Klo mau view citylight yang maksimal bisa booking di bagian atas deket pos kms atau deket pintu masuk. Klo mau yang teduh booking di area parkir mobil sebelah selatan. Bawah juga ada spot tapi sayangnya sangat berdebu. Untuk camping lebih baik datang habis ashar. Karena panas dan camping ground atas campur sama parkir mobil. Kami datang kepagian,, jadi mau mendirikan tenda masih harus nunggu yang parkir pulang. Toilet banyak, tapi yang deket kolam renang agak kotor. Penjual makanan banyak. Saran aja area parkir samasama camping ground sebaiknya dipisah. Plus camping area bawah kasih rumput yang banyak untuk mengurangi debu."
5,2 tahun lalu,"Tenda bisa pesan dipasangin lagi, matras juga disediakan, fasilitas kamar mandi/wc yg tersedia bersih..ada juga disediakan penyewaan pendopo, kolam renang dll..."
5,2 bulan lalu,Oke juga
5,setahun lalu,"Dulunya lapangan kosong. Sekarang keren.. Area camping ground yg kaya fasilitas.  Cocok untuk Glamping bersama keluarga dan Komunitas.. Smua Fasilitas, lengkap banget. Bonus View merapi kalau cuaca cerah."
4,2 tahun lalu,Areanya luas banget...ada area untuk camping...ada kolam renangnya...ada toko pakaian...ada warung makan...toilet...ada tempat untuk bermain....spot spot foto...pokoknya banyak deh...jarak nya tidak jauh dari puncak merapi...waktu saya ke tempat ini siang panas juga udaranya...tapi airnya sih dingin... Untuk menuju ke tempat ini jalan nya banyak nanjak nya...semakin mendekati lokasinya semakin menanjak...
5,3 bulan lalu,Syahdu
5,3 tahun lalu,Sejuk nyaman indah...adem .. .
5,8 bulan lalu,"sudah 2x kesini. yang pertama kunjungan dari pondok, dan yang kedua bersama keluarga. memuaskan namun sepi sekali, seperti ada yang kurang mungkin kayak spot foto yang disediakan dan kebersihan kolam renang sangat sangat Buruk. …"
5,setahun lalu,"Tempat camping yang sangat ok dan dengan harga terjangkau. Masih alami, hanya wifi yang kurammng bersahabat. Memang namanya camping kan ingin refresh dr hiruk pikuk pekerjaan atau aktifitas rutin. Tapi terkadang kita masih perlu mendapatkan …"
5,2 tahun lalu,Luas ..tenda camping bisa dkt mbl...bersih ...segar
5,2 tahun lalu,Mantab
5,setahun lalu,"Mampir kesini sebentar karna penasaran, ada ATV kalo pada pengen naik muter-muter"
4,2 tahun lalu,Tempat bagus buat main SMA kluarga
3,4 bulan lalu,"Mulai kurang ramai Dan terawat, orang lebih suka naik ke klangon saja."
5,setahun lalu,"Menikmati alam pegunungan yang teduh, sejuk, asri dan alami. Dari sini terlihat gunung Merapi dengan pesonanya. Area disini cocok untuk refreshing bersama keluarga. Anak-anak bisa berenang dan bermain. Hawa udara yang sejuk menjadi poin penting berwisata di sini. Sarana dan prasarana penunjang lumayan lengkap. Akses menuju kesini mudah dan nyaman."
5,setahun lalu,"Tempat camping asyik fasilitas lengkap dan aman, apalagi sewa tenda nya sewa di semesta adventure makin aman dan nyaman"
5,setahun lalu,Tempat yang nyaman untuk camping karena fasilitas lengkap. Biaya campimg Rp15 ribu. Pemandangannya biasa aja menurut saya.
5,11 bulan lalu,"Recomended buat ngumpul sama genks bocil Suasana nyenengin, hawa nya adem, kamar mandi bersih, ada kolam berenang nya, mau ng Camp pun OK banget"
5,setahun lalu,"Bagus, Nyaman juga"
5,setahun lalu,"Bumi perkemahan sangat luas, di kaki gunung merapi"
5,2 tahun lalu,"Tempatnya cocok banget si ini buat camping, asik banget, tempatnya asik, dingin, dapet banget suasana gunung, kalo cerah kita lihat punggung merapi jelas banget. Cocok untuk family camp karena masih tersedia warung, tapi cuma sampe jam …"
5,2 tahun lalu,"Salah satu tempat untuk menikmati indahnya alam dengan udara yg segar dan ramah dikantong. Dua kali kesini kita duduk di gazebo lama bangeeet demi menikmati segarnya udara sambil menatap gagahnya merapi jika cuaca cerah. Tidak lupa jajan teh hangatnya yg entah mengapa terasa lebih enak jika beli di area merapi, tempe mendoan yg hangat, pecel atau indomie yg tak pernah salah rasanya. Jajan disini harganyapun masih cukup sangat wajar."
5,setahun lalu,Asri
1,setahun lalu,"Saat hujan tenda bocor, air menggenang, minim pencahayaan"
4,setahun lalu,"Wah surganya anak2 yang suka explore dan lari2. Tempatnya luas, udaranya segar. Tidak modern namun ciri khasnya bangunannya menarik. …"
5,setahun lalu,"Tempatnya nyaman ,tp syg ad bbrpa yang krng terurus ,,, yok ramein ke sini ,,"
5,setahun lalu,"asik banget tempatnya,satpamnya the bestt!!"
5,setahun lalu,Sarpras komplit
5,2 tahun lalu,Tempat yang menakjubkan......tapi hari hujan
5,setahun lalu,"Yang jelas udara yang sejuk, bisa menghilangkan penat setelah bekerja  Bagi yang suka camping, kayaknya boleh dicoba, tempat ini menyediakan prasarananya"
5,2 tahun lalu,Tempat camping keluarga dan rombongan. Mungkin lebih nyaman bila weekday. Tidak ramai
4,sebulan lalu,"Pemandangannya bagus, ada kolam renang."
5,setahun lalu,Hampir sebulan sekali ngepos rehat disini suwejukkkkk walupun terik matahari.
5,setahun lalu,"Hawanya seujuuuk,viev nya indah"
5,2 tahun lalu,Viewnya bagus. Bisa camping disini. Ada persewaan perangkat camping lengkap dan terjangkau. Ada kolam renang cukup luas. ❤👍 …
4,sebulan lalu,Luas tempatnya banyak pilihan
5,2 tahun lalu,Ketika awan menutupi Merapi Dinginnya suasana yang sepi menemani Luasnya lahan tak berpenghuni …
4,2 tahun lalu,"Kalo sudah jadi semua, pasti jadi bintang 5 👍👍👍"
4,7 bulan lalu,"libur waisak 2025 sore2 motoran ke sini, pemandangan menuju lokasi bagus banget, di kanan kiri pepohonan yg bikin mata adem. Cm agak disayangkan di area TM ky agak kurang terurus, kolam renangnya jg kurang bersih 🙏 …"
5,setahun lalu,"Tempat berkemah untuk individu/kelompok di sisi selatan Gunung Merapi dengan latar belakang pemandangan Merapi di utara dan pemandangan cakrawala Jogja di selatan. Lahan perkemahan yang luas, kolam renang air dingin yang segar, dan anjungan panorama. Jika Anda datang dengan mobil, pastikan mobil Anda memiliki mesin dan rem yang andal. Harga tiket masuk 5 orang dewasa = 50.000 Tiket parkir 5.000"
3,5 bulan lalu,Sehabis Subuh ada yg Camping sebelah Camping kami dengan musik yg sangaaattt keras.... Tanpa ada teguran pihak pengelola.. Habis Subuh musik di gassss sangat kencang... Musik boleh sih... jika sdh agak terang mendekati Matahari terbit untuk Senam misalnya... Yg di sesalkan
